t,MV,MVP,MVI,MVD,SP,PV,DV,Man
3.400000000000000000e+01,1.000000000000000000e+02,2.449935513449239579e+02,5.711531360519314404e+01,-4.783723385647044246e+00,7.000000000000000000e+01,4.278000000000000114e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,1.000000000000000000e+02,2.424109221231854008e+02,5.842040648012460480e+01,-3.964485168753633548e+00,7.000000000000000000e+01,4.332999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,1.000000000000000000e+02,2.375128322198881392e+02,5.969912899939066619e+01,-6.857271591880889083e+00,7.000000000000000000e+01,4.381000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,1.000000000000000000e+02,2.332381355770104960e+02,6.095483739007600832e+01,-6.424539879056400338e+00,7.000000000000000000e+01,4.417000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,1.000000000000000000e+02,2.300321130948522637e+02,6.219328518432581632e+01,-4.984390758152343892e+00,7.000000000000000000e+01,4.449000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,1.000000000000000000e+02,2.271823153329338538e+02,6.341639022618847576e+01,-4.336500659396769208e+00,7.000000000000000000e+01,4.471000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,1.000000000000000000e+02,2.252230793716149435e+02,6.462894712578497547e+01,-3.099169006841203888e+00,7.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,1.000000000000000000e+02,2.226404501498763864e+02,6.582759965603062824e+01,-3.746308512545947877e+00,7.000000000000000000e+01,4.546000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,1.000000000000000000e+02,2.185438658671186545e+02,6.700419697971976518e+01,-5.790936638184035701e+00,7.000000000000000000e+01,4.567999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,1.000000000000000000e+02,2.165846299057997442e+02,6.817024616114272817e+01,-3.287541660471361649e+00,7.000000000000000000e+01,4.620000000000000284e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,1.000000000000000000e+02,2.119537085426823069e+02,6.931136336993658631e+01,-6.423570746319818170e+00,7.000000000000000000e+01,4.652000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,1.000000000000000000e+02,2.091039107807638686e+02,7.043713782634330300e+01,-4.522897418949277437e+00,7.000000000000000000e+01,4.703000000000000114e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.600000000000000000e+01,1.000000000000000000e+02,2.045620455977064296e+02,7.153845977113300592e+01,-6.468227062409626527e+00,7.000000000000000000e+01,4.745000000000000284e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,1.000000000000000000e+02,2.008216860351884918e+02,7.261964435341458568e+01,-5.682100676678651929e+00,7.000000000000000000e+01,4.781000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,1.000000000000000000e+02,1.976156635530302594e+02,7.368356833926063132e+01,-4.888233041518045496e+00,7.000000000000000000e+01,4.810000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,1.000000000000000000e+02,1.950330343312917023e+02,7.473358795575582292e+01,-3.978020835839379377e+00,7.000000000000000000e+01,4.822999999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.000000000000000000e+02,1.938753039905123785e+02,7.577737457909373120e+01,-2.014662555510926545e+00,7.000000000000000000e+01,4.864999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,1.000000000000000000e+02,1.901349444279944407e+02,7.680102383992351633e+01,-5.105293050551919620e+00,7.000000000000000000e+01,4.896999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,1.000000000000000000e+02,1.872851466660760309e+02,7.780933034836616002e+01,-4.352159434331825061e+00,7.000000000000000000e+01,4.928999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,1.000000000000000000e+02,1.844353489041576211e+02,7.880229410442166227e+01,-4.254616620557547080e+00,7.000000000000000000e+01,4.928999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,1.000000000000000000e+02,1.844353489041576211e+02,7.979525786047716451e+01,-5.510407021570415953e-01,7.000000000000000000e+01,4.971000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,1.000000000000000000e+02,1.806949893416396833e+02,8.076808425402452940e+01,-4.915730679675169412e+00,7.000000000000000000e+01,4.989999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,1.000000000000000000e+02,1.790029219205006257e+02,8.173180088834203616e+01,-2.828162665848232837e+00,7.000000000000000000e+01,5.032000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,1.000000000000000000e+02,1.752625623579826879e+02,8.267538016015140556e+01,-5.210654287999056500e+00,7.000000000000000000e+01,5.067999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,1.000000000000000000e+02,1.720565398758244839e+02,8.360169883552524084e+01,-4.827173215870732115e+00,7.000000000000000000e+01,5.079999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,1.000000000000000000e+02,1.709878657151051016e+02,8.452226397875389807e+01,-2.009299375177488578e+00,7.000000000000000000e+01,5.113000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,1.000000000000000000e+02,1.680490117731266650e+02,8.542700690858330859e+01,-4.066520835788488775e+00,7.000000000000000000e+01,5.154999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,1.000000000000000000e+02,1.643086522106088125e+02,8.631161247590459595e+01,-5.371041419518327587e+00,7.000000000000000000e+01,5.189999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.000000000000000000e+02,1.611916859085105216e+02,8.717943690780244026e+01,-4.732603951885101523e+00,7.000000000000000000e+01,5.221999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,1.000000000000000000e+02,1.583418881465921118e+02,8.803191858731314312e+01,-4.303890252656714210e+00,7.000000000000000000e+01,5.242000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,1.000000000000000000e+02,1.565607645453930559e+02,8.887481104658188258e+01,-2.864261528590042349e+00,7.000000000000000000e+01,5.286999999999999744e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.500000000000000000e+01,1.000000000000000000e+02,1.525532364426953222e+02,8.969612776030619727e+01,-5.561355532198649421e+00,7.000000000000000000e+01,5.306000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,1.000000000000000000e+02,1.508611690215562078e+02,9.050833471480065384e+01,-2.911781380245654027e+00,7.000000000000000000e+01,5.315999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.000000000000000000e+02,1.499706072209567651e+02,9.131574705917412871e+01,-1.530541676540210894e+00,7.000000000000000000e+01,5.347999999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+02,1.471208094590383553e+02,9.210781665116044792e+01,-3.889172123641038592e+00,7.000000000000000000e+01,5.374000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,1.000000000000000000e+02,1.448053487774795940e+02,9.288742025683221470e+01,-3.502600648821679208e+00,7.000000000000000000e+01,5.406000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,1.000000000000000000e+02,1.419555510155611557e+02,9.365168111011684005e+01,-4.144585209635769374e+00,7.000000000000000000e+01,5.453999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,1.000000000000000000e+02,1.376808543726835694e+02,9.439292783482075322e+01,-6.073203732438175351e+00,7.000000000000000000e+01,5.479999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.000000000000000000e+02,1.353653936911248650e+02,9.512170857321011397e+01,-3.785467571643667206e+00,7.000000000000000000e+01,5.511999999999999744e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.300000000000000000e+01,1.000000000000000000e+02,1.325155959292064551e+02,9.583514655921231906e+01,-4.181220987114682153e+00,7.000000000000000000e+01,5.525000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,1.000000000000000000e+02,1.313578655884270745e+02,9.654235155205725505e+01,-2.040980215601963188e+00,7.000000000000000000e+01,5.547999999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.500000000000000000e+01,1.000000000000000000e+02,1.293095734470482228e+02,9.723852894162392602e+01,-2.917204457201808321e+00,7.000000000000000000e+01,5.579999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,1.000000000000000000e+02,1.264597756851298129e+02,9.791936357880345554e+01,-4.068767067312054841e+00,7.000000000000000000e+01,5.603000000000000114e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.000000000000000000e+02,1.244114835437509186e+02,9.858917061270472004e+01,-3.179835192293767321e+00,7.000000000000000000e+01,5.599000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,1.000000000000000000e+02,1.247677082639907127e+02,9.926089549065437723e+01,4.952845376077108508e-02,7.000000000000000000e+01,5.647999999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,1.000000000000000000e+02,1.204039554410531849e+02,9.990912677901123118e+01,-5.645341083359014078e+00,7.000000000000000000e+01,5.677000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,1.000000000000000000e+02,1.178213262193145567e+02,1.005434536980172311e+02,-4.076078401113137240e+00,7.000000000000000000e+01,5.706000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,1.000000000000000000e+02,1.152386969975759996e+02,1.011638762476723770e+02,-3.872833858205146917e+00,7.000000000000000000e+01,5.711999999999999744e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.000000000000000000e+02,1.147043599172163368e+02,1.017814220312549338e+02,-1.193645477602802929e+00,7.000000000000000000e+01,5.731000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,1.000000000000000000e+02,1.130122924960772366e+02,1.023898580556076325e+02,-2.346093274841818843e+00,7.000000000000000000e+01,5.760000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.400000000000000000e+01,1.000000000000000000e+02,1.104296632743386795e+02,1.029843897106094772e+02,-3.648773195701350947e+00,7.000000000000000000e+01,5.806000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+01,1.000000000000000000e+02,1.063330789915809476e+02,1.035568661590548061e+02,-5.778304259224326778e+00,7.000000000000000000e+01,5.809000000000000341e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,1.000000000000000000e+02,1.060659104514010806e+02,1.041279042244638333e+02,-1.094408415914955190e+00,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.000000000000000000e+02,1.043738430302620372e+02,1.046898325306429882e+02,-2.333240492786533782e+00,7.000000000000000000e+01,5.840999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.800000000000000000e+01,1.000000000000000000e+02,1.032161126894827277e+02,1.052455278436648740e+02,-1.801637271223110570e+00,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,1.000000000000000000e+02,1.017912138085234801e+02,1.057935517804931891e+02,-2.078812042170247842e+00,7.000000000000000000e+01,5.896000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,1.000000000000000000e+02,9.831802278618540925e+01,1.063228767378496684e+02,-4.767575566293662526e+00,7.000000000000000000e+01,5.931000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,1.000000000000000000e+02,9.520105648408711829e+01,1.068354205597827047e+02,-4.654445500220626641e+00,7.000000000000000000e+01,5.928000000000000114e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.000000000000000000e+02,9.546822502426698520e+01,1.073494027647520426e+02,-2.567990524843695721e-01,7.000000000000000000e+01,5.967000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.300000000000000000e+01,1.000000000000000000e+02,9.199503400192891434e+01,1.078446859902495447e+02,-4.531595827878550864e+00,7.000000000000000000e+01,6.004999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+01,1.000000000000000000e+02,8.861089915965082753e+01,1.083217496972873164e+02,-4.969908226641908122e+00,7.000000000000000000e+01,6.002000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,1.000000000000000000e+02,8.887806769983062338e+01,1.088002517873613755e+02,-2.976565063456592664e-01,7.000000000000000000e+01,6.038000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.600000000000000000e+01,1.000000000000000000e+02,8.567204521767240522e+01,1.092614932809999004e+02,-4.190861653927107966e+00,7.000000000000000000e+01,6.046999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.000000000000000000e+02,8.487053959713288975e+01,1.097184196255295490e+02,-1.580861014638434536e+00,7.000000000000000000e+01,6.067000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.800000000000000000e+01,1.000000000000000000e+02,8.308941599593384808e+01,1.101657567498172199e+02,-2.511585817208293214e+00,7.000000000000000000e+01,6.102000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,1.000000000000000000e+02,7.997244969383557134e+01,1.105963127386814620e+02,-4.362258850690690082e+00,7.000000000000000000e+01,6.082999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+02,8.166451711497467159e+01,1.110359784867755621e+02,1.626515062462487338e+00,7.000000000000000000e+01,6.121000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.010000000000000000e+02,1.000000000000000000e+02,7.828038227269652793e+01,1.114574247164099319e+02,-4.172334660887958790e+00,7.000000000000000000e+01,6.114999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.000000000000000000e+02,7.881471935305626175e+01,1.118817477121168906e+02,1.516678553860469902e-01,7.000000000000000000e+01,6.153999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.030000000000000000e+02,1.000000000000000000e+02,7.534152833071817668e+01,1.122873717283520136e+02,-4.478692849350879079e+00,7.000000000000000000e+01,6.163000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.040000000000000000e+02,1.000000000000000000e+02,7.454002271017859016e+01,1.126886805954782602e+02,-1.618139744586276185e+00,7.000000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.050000000000000000e+02,1.000000000000000000e+02,7.275889910897961954e+01,1.130804002423625434e+02,-2.516414007232836259e+00,7.000000000000000000e+01,6.189000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.060000000000000000e+02,1.000000000000000000e+02,7.222456202861989993e+01,1.134692431231742376e+02,-1.017967475620750184e+00,7.000000000000000000e+01,6.217999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.000000000000000000e+02,6.964193280688134280e+01,1.138441816346350777e+02,-3.476759724635712256e+00,7.000000000000000000e+01,6.228000000000000114e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.080000000000000000e+02,1.000000000000000000e+02,6.875137100628181486e+01,1.142143255359749361e+02,-1.603715382037504744e+00,7.000000000000000000e+01,6.240999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.090000000000000000e+02,1.000000000000000000e+02,6.759364066550250527e+01,1.145782364441575112e+02,-1.707152135400071602e+00,7.000000000000000000e+01,6.246999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+02,1.000000000000000000e+02,6.705930358514278566e+01,1.149392705862674973e+02,-9.131551576485587018e-01,7.000000000000000000e+01,6.292000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.110000000000000000e+02,1.000000000000000000e+02,6.305177548244498098e+01,1.152787289828330586e+02,-5.308656142215673057e+00,7.000000000000000000e+01,6.292000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,1.000000000000000000e+02,6.305177548244498098e+01,1.156181873793986199e+02,-6.875556293327015345e-01,7.000000000000000000e+01,6.304999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.130000000000000000e+02,1.000000000000000000e+02,6.189404514166566429e+01,1.159514127828069121e+02,-1.588494837118676895e+00,7.000000000000000000e+01,6.314999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.140000000000000000e+02,1.000000000000000000e+02,6.100348334106614345e+01,1.162798435760942226e+02,-1.359154966312075441e+00,7.000000000000000000e+01,6.357000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.150000000000000000e+02,1.000000000000000000e+02,5.726312377854820568e+01,1.165881370068734100e+02,-5.020394364151811395e+00,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.160000000000000000e+02,1.000000000000000000e+02,5.842085411932758632e+01,1.169026634308098664e+02,8.492242863740929737e-01,7.000000000000000000e+01,6.363000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.000000000000000000e+02,5.672878669818847897e+01,1.172080800955164648e+02,-2.081509062079142325e+00,7.000000000000000000e+01,6.365999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.180000000000000000e+02,1.000000000000000000e+02,5.646161815800868311e+01,1.175120583771867615e+02,-6.156144838546184772e-01,7.000000000000000000e+01,6.378999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.190000000000000000e+02,1.000000000000000000e+02,5.530388781722930247e+01,1.178098036656997749e+02,-1.579177311509828652e+00,7.000000000000000000e+01,6.407999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+02,1.000000000000000000e+02,5.272125859549074534e+01,1.180936445848619485e+02,-3.549445348184381288e+00,7.000000000000000000e+01,6.404999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.210000000000000000e+02,1.000000000000000000e+02,5.298842713567060514e+01,1.183789238870604095e+02,-1.136839109885190990e-01,7.000000000000000000e+01,6.437000000000000455e+01,5.000000000000000000e+01,0.000000000000000000e+00
