t,MV,MVP,MVI,MVD,SP,PV,DV,Man
5.700000000000000000e+01,1.000000000000000000e+02,1.835447871035580931e+02,8.507652090873949646e+01,-5.611905674885733220e+00,7.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,1.000000000000000000e+02,1.818527196824190639e+02,8.605558029544414467e+01,-2.918328429863588980e+00,7.000000000000000000e+01,4.996999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,1.000000000000000000e+02,1.783795286600809789e+02,8.701594070267695713e+01,-4.876306326548686343e+00,7.000000000000000000e+01,5.028999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,1.000000000000000000e+02,1.755297308981625406e+02,8.796095835752262815e+01,-4.322502001845499819e+00,7.000000000000000000e+01,5.047999999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,1.000000000000000000e+02,1.738376634770235114e+02,8.889686625313842683e+01,-2.751330091653071630e+00,7.000000000000000000e+01,5.067999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.000000000000000000e+02,1.720565398758244839e+02,8.982318492851226210e+01,-2.663180228543697847e+00,7.000000000000000000e+01,5.121999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,1.000000000000000000e+02,1.672475061525871638e+02,9.072361270923279619e+01,-6.573389894513775644e+00,7.000000000000000000e+01,5.132000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,1.000000000000000000e+02,1.663569443519876359e+02,9.161924587983234858e+01,-2.004778372034162981e+00,7.000000000000000000e+01,5.145000000000000284e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.500000000000000000e+01,1.000000000000000000e+02,1.651992140112082552e+02,9.250864605727461765e+01,-1.759096188490417489e+00,7.000000000000000000e+01,5.196000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,1.000000000000000000e+02,1.606573488281507878e+02,9.337359372309987293e+01,-6.110270727802216584e+00,7.000000000000000000e+01,5.218999999999999773e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.000000000000000000e+02,1.586090566867719645e+02,9.422751378564687741e+01,-3.444242472869120331e+00,7.000000000000000000e+01,5.260999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+02,1.548686971242540267e+02,9.506129648568575874e+01,-5.290446447839084243e+00,7.000000000000000000e+01,5.286999999999999744e+01,5.000000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,1.000000000000000000e+02,1.525532364426953222e+02,9.588261319941007343e+01,-3.684088020395757557e+00,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,1.000000000000000000e+02,1.502377757611365610e+02,9.669146392681983571e+01,-3.476038986906599515e+00,7.000000000000000000e+01,5.350999999999999801e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,1.000000000000000000e+02,1.468536409188584742e+02,9.748209513576986751e+01,-4.833196782417909176e+00,7.000000000000000000e+01,5.345000000000000284e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.000000000000000000e+02,1.473879779992181511e+02,9.827560311079248834e+01,6.607567165846051083e-02,7.000000000000000000e+01,5.386999999999999744e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.300000000000000000e+01,1.000000000000000000e+02,1.436476184367002702e+02,9.904897372330698602e+01,-4.835804267904680209e+00,7.000000000000000000e+01,5.421999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,1.000000000000000000e+02,1.405306521346019792e+02,9.980556320039804064e+01,-4.663282205145187653e+00,7.000000000000000000e+01,5.445000000000000284e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.500000000000000000e+01,1.000000000000000000e+02,1.384823599932230991e+02,1.005511250742108302e+02,-3.256834383574985559e+00,7.000000000000000000e+01,5.489999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,1.000000000000000000e+02,1.344748318905253655e+02,1.012751112024792093e+02,-5.612199977409872531e+00,7.000000000000000000e+01,5.509000000000000341e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.000000000000000000e+02,1.327827644693862510e+02,1.019899875715177160e+02,-2.918366546733887734e+00,7.000000000000000000e+01,5.532000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,1.000000000000000000e+02,1.307344723280074277e+02,1.026938363372779577e+02,-3.030839979056787925e+00,7.000000000000000000e+01,5.547999999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,1.000000000000000000e+02,1.293095734470482228e+02,1.033900137268446286e+02,-2.238013395341499567e+00,7.000000000000000000e+01,5.577000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,1.000000000000000000e+02,1.267269442253096088e+02,1.040722867470604456e+02,-3.634775127720139221e+00,7.000000000000000000e+01,5.599000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,1.000000000000000000e+02,1.247677082639907127e+02,1.047440116250101028e+02,-3.008284359837229971e+00,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.000000000000000000e+02,1.215616857818324945e+02,1.053984759065242258e+02,-4.541931188243619744e+00,7.000000000000000000e+01,5.664000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,1.000000000000000000e+02,1.189790565600939374e+02,1.060390358186874948e+02,-3.933169223248814461e+00,7.000000000000000000e+01,5.677000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.400000000000000000e+01,1.000000000000000000e+02,1.178213262193145567e+02,1.066733627376934948e+02,-2.008853556416857256e+00,7.000000000000000000e+01,5.699000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+01,1.000000000000000000e+02,1.158620902579956606e+02,1.072971415144333349e+02,-2.797701587238125231e+00,7.000000000000000000e+01,5.743999999999999773e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,1.000000000000000000e+02,1.118545621552979128e+02,1.078993445456287503e+02,-5.552734958339920368e+00,7.000000000000000000e+01,5.750999999999999801e+01,5.000000000000000000e+01,0.000000000000000000e+00
